Name,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Brandon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113,0.000562,0,0.000551,0,0,0,0,0.000511,0,0,0,0.000457,0,0,0,0,0,0,0,0,0,0.000424,0,0.000853,0,0,0,0,0.000829,0,0,0.000842,0.000822,0,0,0,0,0,0,0.000429,0,0,0,0,0,0,0,0,0,0,0.001072,0,0.000558,0,0.000734,0,0.000689,0.000549,0,0.00067,0.001389,0,0.000736,0,0,0.001579,0,0.000773,0,0,0,0.001757,0.001737,0.00083,0,0,0,0.000887,0.001704,0.001691,0,0.001495,0.000786,0,0.001876,0,0,0.002547,0.004381,0.004868,0.00126,0.006412,0,0.00122,0.003498,0,0.002179,0.001007,0.003912,0.002029,0.002296,0.002235,0,0.001251,0.0028,0.001482,0.00532,0.007281,0.005531,0.005986,0.004286,0.006032,0.019904,0.008669,0,0,0,0,0.003915,0,0,0,0,0.003509,0,0.003293,0.003218,0.005908,0.027222,0.029703,0.063215,0.08113,0.14994,0.286482,0.385599,0.394239,0.429569,0.360058,0.245421,0.297671,0.225479,0.293255,0.210097,0.17762,0.185544,0.15625,0.138925,0.123036,0.037446,0.09395,0,0
Brenda,0.000833,0,0.000796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001235,0.000615,0.000627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457,0.000907,0.001308,0.000425,0.00256,0,0.001763,0.000434,0.002132,0.001742,0.00212,0.001286,0.002133,0.001305,0.002604,0,0.003025,0.000414,0.003783,0.002073,0.001684,0.003701,0.004537,0.002473,0.000819,0.004886,0.004937,0.004439,0.006432,0.012097,0.00869,0.009631,0.007333,0.013579,0.018307,0.015725,0.019306,0.024175,0.022056,0.02679,0.03195,0.043503,0.052884,0.05503,0.071026,0.060621,0.088998,0.115356,0.146757,0.191017,0.209063,0.276639,0.327674,0.409734,0.442964,0.548765,0.591551,0.741372,0.821785,0.991209,0.976188,0.957698,0.998456,0.95136,1.007147,0.89004,0.854618,0.863912,0.835264,0.745443,0.735651,0.617415,0.584819,0.582963,0.558809,0.583301,0.502658,0.477573,0.401577,0.344058,0.289836,0.240642,0.274507,0.188912,0.143344,0.124178,0.105718,0.105629,0.092326,0.079217,0.062572,0.052846,0.050049,0.028,0.040025,0.01596,0.020023,0.01475,0.021949,0.006428,0.018095,0.003981,0.008669,0.009049,0,0,0.003735,0.003915,0.003764,0,0,0,0,0.003356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436,0,0,0,0,0,0,0,0.000424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000876,0,0.000468,0.000458,0,0.000483,0.000474,0.000538,0,0.000533,0.000558,0.001866,0,0.001393,0.001378,0.001648,0.000577,0.00268,0.002778,0.002036,0.001471,0.000753,0.002264,0.006317,0,0.003093,0.005015,0.003471,0.003451,0.002636,0.00521,0.00166,0.003543,0.003482,0.003375,0.004433,0.011076,0.019444,0.010837,0.017943,0.012568,0.006199,0.011259,0.018577,0.010745,0.015284,0.023002,0.026772,0.021425,0.025649,0.033104,0.032941,0.037316,0.042298,0.052285,0.066451,0.04988,0.04667,0.043627,0.041342,0.045953,0.048798,0.0476,0.051885,0.040786,0.070989,0.053469,0.035917,0.042855,0.039206,0.031847,0.039012,0.045243,0.047807,0.035819,0.056022,0.043068,0.045167,0.041856,0.0232,0.025997,0.014034,0.013424,0.029637,0.028961,0.017724,0.021172,0.032673,0.021072,0.024038,0.059976,0.038905,0.0482,0.039034,0.033618,0.042007,0.023943,0.023347,0.028185,0.011279,0.012733,0.005921,0.008434,0,0.008683,0.037857,0,0.03758,0,0.02302
Brenden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736,0,0.000755,0,0,0.000773,0,0,0,0,0.000868,0,0.000886,0,0,0,0.001704,0.002536,0.000774,0.001495,0.001571,0.000689,0.000625,0.000743,0.000768,0.001698,0.001095,0,0,0,0.00382,0.00122,0.001166,0.005875,0.002179,0.001007,0.002934,0,0.003444,0,0.001149,0.001251,0.0028,0.002965,0.001773,0.00182,0.003688,0,0,0.006032,0,0,0,0.004346,0,0,0,0,0,0,0.00325,0,0,0.003293,0.003218,0,0.009074,0,0.00602,0.00601,0.003332,0,0.007415,0,0.007471,0.006001,0,0,0,0,0,0,0.008434,0,0,0,0,0,0,0
Brendon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407,0,0,0,0.000432,0,0,0,0.000468,0,0,0,0,0,0.000536,0,0.000558,0,0,0.000696,0.000689,0,0,0.00067,0,0,0.002207,0,0.000755,0.00079,0,0,0,0,0,0,0.000868,0.00332,0,0.003482,0.001687,0.00266,0.000852,0.006763,0.003096,0.002243,0.003142,0.002066,0.001876,0.002229,0.002303,0.002547,0.006572,0.004868,0.00126,0.007695,0.005093,0.0061,0.004665,0.005875,0.001089,0.004027,0.00489,0.001015,0.00574,0.005587,0.003446,0.006256,0.0042,0.007412,0.007093,0.010921,0.003688,0.015963,0.002143,0.018095,0.007962,0,0.009049,0.004346,0.00398,0.003735,0.003915,0.003764,0.003488,0.003314,0.006499,0.007017,0,0.006586,0,0.002954,0.003025,0.00297,0.009031,0,0.003332,0,0.007415,0.007807,0,0,0.011972,0.023347,0,0,0,0,0,0,0,0.018929,0,0.03758,0,0
Brent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736,0,0,0,0,0,0,0,0,0.000879,0.000868,0.00166,0.000886,0,0.000844,0.001773,0.001704,0.002536,0.003096,0.003738,0.003142,0.002066,0.003127,0.001486,0.004605,0.011038,0.012049,0.003651,0.008822,0.01026,0.017825,0.01342,0.010495,0.016449,0.014161,0.023157,0.015649,0.018262,0.011481,0.013408,0.013786,0.012512,0.014,0.014824,0.014186,0.020023,0.011063,0.013968,0.019285,0.009048,0.007962,0.013004,0.013573,0.021731,0.00796,0,0.015661,0,0.003488,0,0.025997,0.003509,0.006712,0.003293,0.012872,0.005908,0.015123,0.008911,0,0.003005,0.003332,0.01061,0,0,0.007471,0,0,0,0,0,0.006367,0,0,0,0,0,0,0,0,0
Brett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000542,0,0,0,0,0,0.000484,0,0,0,0,0,0,0.000439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829,0,0,0,0.000412,0,0.000407,0.000411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087,0,0,0,0,0,0.000748,0.001571,0.001378,0.000625,0.002972,0.001535,0.003396,0.006572,0.003651,0.003781,0.003847,0.00382,0.00122,0.003498,0.014099,0.026143,0.01913,0.013693,0.026379,0.021813,0.01676,0.014935,0.011261,0.0126,0.031131,0.014186,0.021843,0.033188,0.119722,0.08571,0.093492,0.083599,0.1127,0.049767,0.069538,0.095519,0.056022,0.035237,0.109154,0.083711,0.08617,0.08124,0.070171,0.080545,0.065861,0.064358,0.097483,0.048394,0.071286,0.081276,0.048077,0.073304,0.049515,0.007415,0.042937,0.011206,0.012002,0,0.005837,0.033822,0.011279,0,0,0.033735,0.008224,0,0.018929,0,0,0,0
Brian,0.002499,0.002392,0.002388,0.003963,0.004808,0.002373,0.000753,0.002989,0.001417,0.003801,0.005176,0.002139,0.002059,0.002635,0.001291,0.003246,0.001253,0.004397,0.00494,0.003077,0.003762,0.002376,0.002934,0.00232,0.005083,0.003372,0.00665,0.001102,0.003254,0.004239,0.005092,0.003653,0.002046,0.000994,0.001453,0.001918,0.002739,0.000454,0.000872,0.00085,0.000853,0.001318,0.001763,0.000869,0.002558,0.000435,0.001696,0.003,0.003414,0.00087,0.003039,0.002565,0.003889,0.004144,0.003783,0.003731,0.005051,0.005757,0.003712,0.003297,0.00737,0.005293,0.004526,0.004439,0.006861,0.005185,0.008255,0.008755,0.010083,0.013111,0.011442,0.010007,0.010618,0.008058,0.017214,0.017146,0.020768,0.026213,0.027997,0.035953,0.027157,0.042021,0.04395,0.046142,0.066342,0.094467,0.107247,0.128755,0.210163,0.304848,0.326103,0.483964,0.667332,0.88179,1.148937,1.640801,1.805641,2.093391,2.299022,2.386373,2.292847,2.152125,1.882109,1.741457,1.56147,1.394899,1.321033,1.301599,1.330826,1.362331,1.287786,1.181184,1.230322,1.106304,1.033148,0.909927,0.851555,0.859435,0.768621,0.69851,0.654447,0.618709,0.599068,0.603452,0.485979,0.45119,0.439121,0.415877,0.412908,0.319203,0.330581,0.329834,0.23117,0.237845,0.177588,0.235703,0.102539,0.175159,0.130039,0.099534,0.121692,0.127358,0.085901,0.113543,0.120446,0.069759,0.072913,0.07799,0.042102,0.057053,0.046103,0.032179,0.02954,0.027222,0.014851,0.00602,0.00601,0.006664,0.01061,0.014831,0.003903,0.014942,0.012002,0,0.011673,0.011274,0.00564,0,0.023683,0,0.016447,0,0.018929,0.037446,0,0.083229,0.069061
Brice,0.000833,0,0,0.000793,0,0,0,0,0,0,0,0.000713,0,0,0,0,0,0,0.000618,0,0,0.000594,0.000587,0,0.000565,0,0.000554,0,0.000542,0,0.000509,0,0.001534,0,0,0,0.000913,0.000454,0,0.000425,0.000427,0,0,0.000434,0,0,0,0.000429,0.00128,0.000435,0,0.000427,0.000864,0.000414,0.00042,0,0.000421,0.000411,0.000412,0.000412,0,0,0.000411,0.000444,0,0.000432,0.000869,0.000438,0,0,0,0,0.000483,0,0,0,0,0,0.000622,0.000734,0,0,0,0,0,0,0,0,0,0,0,0,0.000773,0,0.000868,0,0,0,0,0,0,0,0.000887,0.000852,0.000845,0,0,0,0.000689,0.001251,0,0.000768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridget,0.092467,0.108445,0.085966,0.063409,0.058502,0.068029,0.070822,0.074735,0.069456,0.095014,0.08577,0.101243,0.081661,0.107372,0.094269,0.11102,0.119065,0.116847,0.109306,0.111394,0.121027,0.118231,0.131458,0.128737,0.146841,0.134867,0.131884,0.141041,0.131244,0.150486,0.122208,0.117948,0.117127,0.114775,0.103144,0.093039,0.106366,0.10297,0.108117,0.098128,0.095134,0.09575,0.088161,0.08688,0.082716,0.079682,0.070399,0.077581,0.069978,0.063954,0.059034,0.064548,0.054444,0.062986,0.05549,0.058031,0.049671,0.059624,0.043303,0.040386,0.042584,0.040307,0.048963,0.038615,0.040736,0.039748,0.043015,0.057347,0.057288,0.057596,0.058126,0.05718,0.046335,0.051195,0.054333,0.056259,0.051121,0.051869,0.049773,0.046959,0.042476,0.045466,0.044499,0.03576,0.05629,0.059736,0.049551,0.042673,0.040677,0.037729,0.049745,0.034452,0.04485,0.049313,0.034711,0.03882,0.03251,0.041677,0.030709,0.035432,0.034819,0.034589,0.035461,0.027264,0.03128,0.01703,0.0314,0.027493,0.020665,0.025645,0.035669,0.03377,0.031416,0.043814,0.043808,0.052932,0.038474,0.071301,0.063442,0.053642,0.055223,0.056642,0.062424,0.052814,0.052758,0.042478,0.041342,0.059739,0.057557,0.0462,0.034096,0.056746,0.030944,0.0295,0.02594,0.025713,0.009048,0.019904,0.013004,0.018097,0,0.0199,0.014939,0.023492,0.007528,0.010464,0,0.009749,0.007017,0.013424,0.009879,0.003218,0.011816,0.006049,0.00297,0.00301,0,0.013328,0,0,0.003903,0.003735,0.006001,0.005986,0.005837,0.016911,0,0,0,0,0,0,0,0,0,0,0
Bridgett,0.003332,0.000797,0.003184,0,0.002404,0.000791,0.00226,0.002989,0.001417,0.00304,0.002958,0.002852,0.002745,0.003294,0.001291,0.000649,0.003133,0.003141,0.003705,0.007385,0.003135,0.004159,0.002347,0.003479,0.003389,0.006181,0.003325,0.004408,0.003796,0.006359,0.00662,0.002609,0.00358,0.001987,0.000968,0.002877,0.000457,0.000907,0.000872,0,0,0,0,0,0,0,0,0,0,0.000435,0,0.000427,0.000432,0,0.000841,0,0.000421,0.000411,0.000412,0,0,0,0,0,0.000429,0,0,0,0,0,0,0,0.000483,0,0,0,0,0,0,0.000734,0,0,0,0,0,0,0,0.000736,0,0,0,0.00082,0,0,0,0,0,0.000868,0,0,0.00087,0.001687,0,0.000852,0.001691,0,0.000748,0,0,0.000625,0,0,0.001698,0.001095,0.001217,0,0,0,0,0,0.001175,0.001089,0.003021,0,0.001015,0,0.001117,0,0,0,0.001482,0.001773,0,0,0,0.002143,0,0.007962,0.004335,0.004524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444,0,0,0,0.000438,0,0,0,0,0,0,0.000538,0.001072,0,0,0,0,0.000696,0,0,0,0,0.000695,0,0,0,0,0.00079,0,0,0,0.000868,0.000863,0.000879,0,0.00083,0,0.00087,0,0,0,0,0,0.000748,0.000786,0,0.000625,0.001486,0.001535,0.000849,0.002191,0,0.00126,0.002565,0.001273,0.00122,0.003498,0.001175,0.001089,0.002014,0.003912,0.001015,0.003444,0.003352,0,0,0.007,0.001482,0,0,0.001844,0,0,0,0,0,0,0,0,0,0.003915,0,0,0.003314,0.00325,0.007017,0.013424,0.003293,0.003218,0.002954,0.018148,0.020792,0.009031,0.009014,0.013328,0.017684,0.007415,0.019517,0.007471,0.006001,0.023943,0,0,0,0,0,0.016868,0,0,0,0,0,0,0
Brierley,0.001666,0.002392,0,0,0,0.000791,0.000753,0.002242,0.001417,0.00076,0.000739,0.000713,0.002059,0.001976,0.001937,0,0,0,0.000618,0.001231,0.000627,0.001188,0,0,0.000565,0.001124,0.000554,0.002204,0.001085,0.00106,0,0.001566,0.001023,0.000497,0.000484,0.00048,0.000457,0.001814,0.000872,0.00085,0.000427,0.001757,0.001322,0.001738,0.001705,0.000871,0.001272,0,0.000427,0.000435,0.000434,0.000855,0,0.000414,0.00042,0.000829,0.000842,0,0,0.001236,0.000819,0.000407,0,0,0,0.000432,0,0,0.000917,0,0.000458,0.000953,0.000965,0.000474,0,0,0.000533,0.001115,0,0,0.000696,0,0,0,0,0,0,0,0.000753,0,0,0.00082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Briggs,0,0.000797,0,0.001585,0.000801,0.001582,0.000753,0,0.000709,0,0.000739,0.000713,0.000686,0.000659,0.000646,0,0.000627,0.001256,0.001235,0,0,0.000594,0.001174,0,0.00113,0.000562,0.000554,0.001102,0.000542,0.00053,0.002037,0.000522,0.000511,0,0.000484,0,0.00137,0.000907,0.00218,0.00085,0.000853,0.001318,0.000441,0,0.000426,0.000871,0.000848,0,0.000427,0.000435,0.000868,0.000427,0.001296,0,0.00042,0,0,0.000411,0,0.000412,0.000819,0,0,0,0.000429,0,0,0.000438,0,0,0,0,0,0,0.000538,0.000536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,0.000833,0,0,0.000793,0,0,0,0,0.000709,0,0,0.000713,0,0,0.000646,0.000649,0,0,0,0.000615,0,0.000594,0.000587,0,0.002259,0,0.000554,0,0,0.00053,0.001528,0.001566,0,0.000994,0.000484,0,0.000457,0.000454,0,0.00085,0,0.001318,0.001322,0.000869,0.001705,0.000435,0.000424,0.000429,0.000427,0,0.000434,0.001282,0,0,0.000841,0,0,0,0.000412,0,0.000409,0.000407,0,0,0,0.000432,0.000434,0,0.000458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438,0,0,0,0,0,0,0,0.000536,0,0,0,0,0.000696,0,0.000549,0.000577,0.00201,0,0.000679,0.000736,0.001507,0.000755,0.00079,0,0.00232,0.001672,0.001736,0.001725,0.000879,0.000868,0.00083,0.001772,0.002611,0.000844,0.001773,0.002556,0.002536,0.002322,0.000748,0.002357,0.001378,0.001251,0,0.000768,0,0.001095,0.003651,0,0.002565,0.002546,0.00122,0.005831,0.003525,0.004357,0.007048,0.003912,0.002029,0.001148,0.002235,0.004595,0.002502,0.0028,0.004447,0.001773,0.00364,0,0,0,0,0.003981,0,0,0,0,0,0,0,0,0,0,0.003509,0,0,0.006436,0,0,0,0.00301,0.003005,0,0,0,0.007807,0,0,0,0.005837,0,0,0,0,0,0,0,0,0,0,0,0
Brinley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511,0,0,0,0,0,0.000436,0,0,0,0,0.000434,0,0,0,0,0,0.00087,0,0.000855,0,0.000414,0,0.000415,0,0.000411,0.000825,0,0.000409,0.000407,0.002469,0.001332,0.001715,0.000432,0.000869,0,0.000917,0.001405,0.003204,0.00143,0.000965,0.00237,0,0.001607,0.001598,0.003346,0.000622,0.002201,0.000696,0.001378,0.000549,0.000577,0.00067,0,0.000679,0.000736,0.000753,0.002264,0.005527,0.002461,0.001547,0.001672,0.003471,0.004313,0.003515,0.003473,0.00249,0.004429,0.004352,0.003375,0.003546,0.000852,0.004227,0.003096,0.00299,0.003142,0.002755,0.001251,0.002972,0.002303,0.002547,0.001095,0.001217,0,0,0,0.00244,0.001166,0,0.001089,0.001007,0.000978,0.001015,0.001148,0,0,0,0.0014,0.001482,0,0,0,0.001995,0,0,0.003981,0,0,0,0,0,0,0,0,0.006628,0,0,0,0,0,0,0,0,0,0,0.003332,0,0,0,0.003735,0,0,0,0,0.00564,0,0,0,0,0,0,0,0,0,0
Briony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083,0,0,0,0,0.000852,0,0,0.001495,0,0.000689,0.001876,0.000743,0.000768,0.003396,0.001095,0.001217,0.005041,0.001282,0,0.00244,0.004665,0.00235,0.001089,0.002014,0.001956,0.002029,0,0.005587,0.001149,0.007507,0.0028,0.001482,0,0.00182,0,0.007981,0.004286,0.003016,0,0,0,0.004346,0.00398,0,0,0,0.003488,0.019885,0.009749,0.003509,0.003356,0.009879,0.003218,0.008862,0.018148,0.047524,0.009031,0.024038,0.023324,0.007074,0.029661,0.03513,0.037354,0,0.023943,0.023347,0.005637,0,0.006367,0.017762,0,0.008224,0,0.018929,0,0,0,0
Brittany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009879,0,0.01477,0.015123,0.005941,0.00602,0.009014,0.063308,0.070736,0.063031,0.042937,0.127003,0.024004,0,0.005837,0,0,0,0,0,0,0,0,0,0,0,0
Brodie,0,0,0,0,0,0.000791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414,0,0,0,0,0,0,0,0.000407,0,0,0,0,0.000434,0,0,0.000468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774,0,0,0,0,0,0,0,0,0,0,0,0.001273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006712,0,0,0,0.006049,0.00297,0,0.012019,0.006664,0.01061,0.0482,0.007807,0.029883,0.006001,0,0.05253,0.028185,0.033837,0.044566,0.041445,0,0.032895,0.043414,0.047322,0.074892,0.11274,0.041615,0
Brogan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006712,0,0.009654,0.026586,0.015123,0.008911,0.036123,0.021034,0.01666,0.038905,0.051908,0.007807,0.014942,0.012002,0.017958,0.023347,0.016911,0.028198,0.006367,0.011841,0,0.008224,0.017366,0.018929,0.056169,0,0,0
Bronwen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053,0,0,0.000511,0,0,0,0,0,0,0,0,0,0,0.000434,0,0,0,0,0,0,0.000868,0,0.001296,0.001243,0,0.001244,0,0.000822,0.000825,0.000824,0,0,0.001646,0.000444,0.001286,0.003888,0.000869,0.000438,0.004125,0.003278,0.002746,0.002859,0.001931,0.001422,0.00269,0.004286,0.003728,0.00502,0.001866,0.002201,0.002785,0.003444,0.000549,0.00173,0.005361,0.004862,0.007467,0.004414,0.003013,0.005282,0.002369,0.006562,0.007733,0.007522,0.005207,0.014665,0.014059,0.006078,0.00415,0.007972,0.006964,0.002531,0.008865,0.007668,0.008454,0.013934,0.012709,0.014139,0.009644,0.005629,0.019321,0.01842,0.010189,0.002191,0.004868,0.006301,0.007695,0.007639,0.0061,0.002332,0.010575,0.007625,0.015103,0.007824,0.007102,0.003444,0.004469,0.006893,0.002502,0.0056,0,0.01064,0.00182,0.003688,0.003991,0.008571,0.003016,0,0.004335,0.009049,0.008692,0.00796,0.00747,0.007831,0,0.006976,0,0.00325,0,0.003356,0.003293,0,0.008862,0.009074,0.00297,0.00602,0.009014,0.006664,0.007074,0.003708,0.007807,0.014942,0,0,0,0,0,0,0.005921,0,0.008224,0,0,0,0,0,0
Bronwyn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000409,0,0,0.000444,0,0,0,0,0,0,0,0,0,0,0,0.000536,0,0,0,0,0.001393,0.000689,0,0,0.00067,0,0,0,0,0,0,0,0.001547,0.002507,0.000868,0,0.000879,0.000868,0.00249,0,0,0,0,0.000852,0.003382,0.00387,0.001495,0.002357,0.002755,0.005004,0.003715,0.003838,0.004245,0,0.004868,0.002521,0,0.001273,0.00122,0.001166,0,0.003268,0.003021,0.000978,0.002029,0.001148,0,0,0,0,0.001482,0.003547,0,0,0,0.002143,0,0.003981,0,0,0,0.00398,0,0,0,0,0,0,0,0,0,0.003218,0.002954,0.012098,0.008911,0.00301,0.012019,0.006664,0.003537,0.003708,0.01171,0.003735,0.012002,0,0,0,0.011279,0,0,0.016868,0,0.017366,0.009464,0,0,0,0
